"GRIDID","CLONG","CLAT","PCNT"
"GRID063076","121.187405","31.025604","128"
"GRID064076","121.192681","31.025604","0"
"GRID065076","121.197956","31.025604","125"
"GRID066076","121.203232","31.025604","558"
"GRID067076","121.208507","31.025604","90"
"GRID068076","121.213783","31.025604","406"
"GRID069076","121.219059","31.025604","379"
"GRID070076","121.224334","31.025604","887"
"GRID071076","121.22961","31.025604","10"
"GRID072076","121.234885","31.025604","253"
"GRID073076","121.240161","31.025604","0"
"GRID074076","121.245436","31.025604","790"
"GRID075076","121.250712","31.025604","0"
"GRID076076","121.255987","31.025604","537"
"GRID077076","121.261263","31.025604","813"
"GRID078076","121.266538","31.025604","0"
"GRID079076","121.271814","31.025604","54"
"GRID080076","121.27709","31.025604","500"
"GRID081076","121.282365","31.025604","0"
"GRID082076","121.287641","31.025604","666"
"GRID083076","121.292916","31.025604","396"
"GRID084076","121.298192","31.025604","0"
"GRID085076","121.303467","31.025604","73"
"GRID086076","121.308743","31.025604","0"
"GRID087076","121.314018","31.025604","303"
"GRID088076","121.319294","31.025604","0"
"GRID089076","121.324569","31.025604","0"
"GRID090076","121.329845","31.025604","0"
"GRID091076","121.335121","31.025604","0"
"GRID092076","121.340396","31.025604","0"
"GRID093076","121.345672","31.025604","212"
"GRID094076","121.350947","31.025604","0"
"GRID095076","121.356223","31.025604","0"
"GRID096076","121.361498","31.025604","0"
"GRID097076","121.366774","31.025604","0"
"GRID098076","121.372049","31.025604","0"
"GRID099076","121.377325","31.025604","406"
"GRID100076","121.3826","31.025604","543"
"GRID101076","121.387876","31.025604","960"
"GRID102076","121.393152","31.025604","129"
"GRID103076","121.398427","31.025604","844"
"GRID104076","121.403703","31.025604","0"
"GRID105076","121.408978","31.025604","0"
"GRID106076","121.414254","31.025604","0"
"GRID107076","121.419529","31.025604","43"
"GRID108076","121.424805","31.025604","1099"
"GRID109076","121.43008","31.025604","1610"
"GRID110076","121.435356","31.025604","263"
"GRID111076","121.440631","31.025604","283"
"GRID112076","121.445907","31.025604","71"
"GRID113076","121.451183","31.025604","606"
"GRID114076","121.456458","31.025604","107"
"GRID115076","121.461734","31.025604","0"
"GRID116076","121.467009","31.025604","180"
"GRID117076","121.472285","31.025604","26"
"GRID118076","121.47756","31.025604","0"
"GRID119076","121.482836","31.025604","0"
"GRID120076","121.488111","31.025604","0"
"GRID121076","121.493387","31.025604","143"
"GRID122076","121.498663","31.025604","0"
"GRID123076","121.503938","31.025604","0"
"GRID124076","121.509214","31.025604","722"
"GRID125076","121.514489","31.025604","0"
"GRID126076","121.519765","31.025604","189"
"GRID127076","121.52504","31.025604","463"
"GRID128076","121.530316","31.025604","0"
"GRID129076","121.535591","31.025604","269"
"GRID130076","121.540867","31.025604","0"
"GRID131076","121.546142","31.025604","0"
"GRID132076","121.551418","31.025604","0"
"GRID133076","121.556694","31.025604","0"
"GRID134076","121.561969","31.025604","0"
"GRID135076","121.567245","31.025604","238"
"GRID136076","121.57252","31.025604","100"
"GRID137076","121.577796","31.025604","0"
"GRID138076","121.583071","31.025604","413"
"GRID139076","121.588347","31.025604","0"
"GRID140076","121.593622","31.025604","272"
"GRID141076","121.598898","31.025604","0"
"GRID142076","121.604173","31.025604","0"
"GRID143076","121.609449","31.025604","176"
"GRID144076","121.614725","31.025604","408"
"GRID145076","121.62","31.025604","0"
"GRID146076","121.625276","31.025604","33"
"GRID147076","121.630551","31.025604","0"
"GRID148076","121.635827","31.025604","0"
"GRID149076","121.641102","31.025604","685"
"GRID150076","121.646378","31.025604","0"
"GRID151076","121.651653","31.025604","206"
"GRID152076","121.656929","31.025604","103"
"GRID153076","121.662204","31.025604","0"
"GRID154076","121.66748","31.025604","0"
"GRID155076","121.672756","31.025604","0"
"GRID156076","121.678031","31.025604","0"
"GRID157076","121.683307","31.025604","0"
"GRID158076","121.688582","31.025604","184"
"GRID159076","121.693858","31.025604","0"
"GRID160076","121.699133","31.025604","453"
"GRID161076","121.704409","31.025604","0"
"GRID162076","121.709684","31.025604","0"
"GRID163076","121.71496","31.025604","0"
"GRID164076","121.720235","31.025604","0"
"GRID165076","121.725511","31.025604","20"
"GRID166076","121.730787","31.025604","0"
"GRID167076","121.736062","31.025604","307"
"GRID168076","121.741338","31.025604","0"
"GRID169076","121.746613","31.025604","397"
"GRID170076","121.751889","31.025604","99"
"GRID171076","121.757164","31.025604","0"
"GRID172076","121.76244","31.025604","414"
"GRID173076","121.767715","31.025604","0"
"GRID174076","121.772991","31.025604","0"
"GRID175076","121.778266","31.025604","87"
"GRID176076","121.783542","31.025604","118"
"GRID177076","121.788818","31.025604","0"
"GRID178076","121.794093","31.025604","0"
"GRID179076","121.799369","31.025604","0"
"GRID180076","121.804644","31.025604","0"
"GRID181076","121.80992","31.025604","0"
"GRID182076","121.815195","31.025604","0"
"GRID183076","121.820471","31.025604","0"
"GRID184076","121.825746","31.025604","0"
"GRID185076","121.831022","31.025604","0"
"GRID186076","121.836298","31.025604","0"
"GRID187076","121.841573","31.025604","0"
"GRID188076","121.846849","31.025604","0"
"GRID189076","121.852124","31.025604","0"
"GRID190076","121.8574","31.025604","0"
"GRID191076","121.862675","31.025604","0"
"GRID192076","121.867951","31.025604","32"
"GRID193076","121.873226","31.025604","0"
"GRID194076","121.878502","31.025604","0"
"GRID195076","121.883777","31.025604","0"
"GRID196076","121.889053","31.025604","0"
"GRID197076","121.894329","31.025604","0"
"GRID198076","121.899604","31.025604","0"
"GRID199076","121.90488","31.025604","0"
"GRID200076","121.910155","31.025604","0"
"GRID201076","121.915431","31.025604","0"
"GRID202076","121.920706","31.025604","0"
"GRID203076","121.925982","31.025604","0"
"GRID008077","120.89725","31.030095","0"
"GRID009077","120.902526","31.030095","0"
"GRID010077","120.907801","31.030095","156"
"GRID011077","120.913077","31.030095","0"
"GRID012077","120.918352","31.030095","0"
"GRID013077","120.923628","31.030095","0"
"GRID014077","120.928903","31.030095","0"
"GRID015077","120.934179","31.030095","0"
"GRID016077","120.939455","31.030095","0"
"GRID017077","120.94473","31.030095","0"
"GRID018077","120.950006","31.030095","0"
"GRID019077","120.955281","31.030095","0"
"GRID020077","120.960557","31.030095","0"
"GRID021077","120.965832","31.030095","0"
"GRID022077","120.971108","31.030095","0"
"GRID023077","120.976383","31.030095","0"
"GRID024077","120.981659","31.030095","0"
"GRID025077","120.986934","31.030095","0"
"GRID026077","120.99221","31.030095","0"
"GRID027077","120.997486","31.030095","0"
"GRID028077","121.002761","31.030095","0"
"GRID029077","121.008037","31.030095","0"
"GRID030077","121.013312","31.030095","0"
"GRID031077","121.018588","31.030095","0"
"GRID032077","121.023863","31.030095","0"
"GRID033077","121.029139","31.030095","0"
"GRID034077","121.034414","31.030095","0"
"GRID035077","121.03969","31.030095","0"
"GRID036077","121.044965","31.030095","0"
"GRID037077","121.050241","31.030095","50"
"GRID038077","121.055517","31.030095","0"
"GRID039077","121.060792","31.030095","0"
"GRID040077","121.066068","31.030095","0"
"GRID041077","121.071343","31.030095","0"
"GRID042077","121.076619","31.030095","0"
"GRID043077","121.081894","31.030095","0"
"GRID044077","121.08717","31.030095","15"
"GRID045077","121.092445","31.030095","16"
"GRID046077","121.097721","31.030095","0"
"GRID047077","121.102996","31.030095","0"
"GRID048077","121.108272","31.030095","460"
"GRID049077","121.113548","31.030095","0"
"GRID050077","121.118823","31.030095","0"
"GRID051077","121.124099","31.030095","0"
"GRID052077","121.129374","31.030095","5"
"GRID053077","121.13465","31.030095","345"
"GRID054077","121.139925","31.030095","0"
"GRID055077","121.145201","31.030095","0"
"GRID056077","121.150476","31.030095","0"
"GRID057077","121.155752","31.030095","102"
"GRID058077","121.161027","31.030095","0"
"GRID059077","121.166303","31.030095","0"
"GRID060077","121.171579","31.030095","0"
"GRID061077","121.176854","31.030095","0"
"GRID062077","121.18213","31.030095","570"
"GRID063077","121.187405","31.030095","0"
"GRID064077","121.192681","31.030095","0"
"GRID065077","121.197956","31.030095","0"
"GRID066077","121.203232","31.030095","18"
"GRID067077","121.208507","31.030095","347"
"GRID068077","121.213783","31.030095","84"
"GRID069077","121.219059","31.030095","53"
"GRID070077","121.224334","31.030095","289"
"GRID071077","121.22961","31.030095","218"
"GRID072077","121.234885","31.030095","156"
"GRID073077","121.240161","31.030095","0"
"GRID074077","121.245436","31.030095","0"
"GRID075077","121.250712","31.030095","0"
"GRID076077","121.255987","31.030095","0"
"GRID077077","121.261263","31.030095","0"
"GRID078077","121.266538","31.030095","24"
"GRID079077","121.271814","31.030095","155"
"GRID080077","121.27709","31.030095","283"
"GRID081077","121.282365","31.030095","0"
"GRID082077","121.287641","31.030095","1253"
"GRID083077","121.292916","31.030095","0"
"GRID084077","121.298192","31.030095","278"
"GRID085077","121.303467","31.030095","248"
"GRID086077","121.308743","31.030095","0"
"GRID087077","121.314018","31.030095","0"
"GRID088077","121.319294","31.030095","367"
"GRID089077","121.324569","31.030095","0"
"GRID090077","121.329845","31.030095","43"
"GRID091077","121.335121","31.030095","0"
"GRID092077","121.340396","31.030095","0"
"GRID093077","121.345672","31.030095","0"
"GRID094077","121.350947","31.030095","0"
"GRID095077","121.356223","31.030095","0"
"GRID096077","121.361498","31.030095","0"
"GRID097077","121.366774","31.030095","188"
"GRID098077","121.372049","31.030095","79"
"GRID099077","121.377325","31.030095","253"
"GRID100077","121.3826","31.030095","93"
"GRID101077","121.387876","31.030095","0"
"GRID102077","121.393152","31.030095","0"
"GRID103077","121.398427","31.030095","0"
"GRID104077","121.403703","31.030095","608"
"GRID105077","121.408978","31.030095","0"
"GRID106077","121.414254","31.030095","1220"
"GRID107077","121.419529","31.030095","1190"
"GRID108077","121.424805","31.030095","47"
"GRID109077","121.43008","31.030095","672"
"GRID110077","121.435356","31.030095","233"
"GRID111077","121.440631","31.030095","47"
"GRID083086","121.292916","31.070519","0"
"GRID084086","121.298192","31.070519","312"
"GRID085086","121.303467","31.070519","0"
"GRID086086","121.308743","31.070519","122"
"GRID087086","121.314018","31.070519","0"
"GRID088086","121.319294","31.070519","0"
"GRID089086","121.324569","31.070519","0"
"GRID090086","121.329845","31.070519","1203"
"GRID091086","121.335121","31.070519","0"
"GRID092086","121.340396","31.070519","0"
"GRID093086","121.345672","31.070519","0"
"GRID094086","121.350947","31.070519","1116"
"GRID095086","121.356223","31.070519","0"
"GRID096086","121.361498","31.070519","800"
"GRID097086","121.366774","31.070519","191"
"GRID098086","121.372049","31.070519","0"
"GRID099086","121.377325","31.070519","449"
"GRID100086","121.3826","31.070519","94"
"GRID101086","121.387876","31.070519","664"
"GRID102086","121.393152","31.070519","962"
"GRID103086","121.398427","31.070519","178"
"GRID104086","121.403703","31.070519","140"
"GRID105086","121.408978","31.070519","89"
"GRID106086","121.414254","31.070519","44"
"GRID107086","121.419529","31.070519","92"
"GRID108086","121.424805","31.070519","424"
"GRID109086","121.43008","31.070519","0"
"GRID110086","121.435356","31.070519","0"
"GRID111086","121.440631","31.070519","0"
"GRID112086","121.445907","31.070519","0"
"GRID113086","121.451183","31.070519","6"
"GRID114086","121.456458","31.070519","0"
"GRID115086","121.461734","31.070519","0"
"GRID116086","121.467009","31.070519","0"
"GRID117086","121.472285","31.070519","0"
"GRID118086","121.47756","31.070519","0"
"GRID119086","121.482836","31.070519","0"
"GRID120086","121.488111","31.070519","493"
"GRID121086","121.493387","31.070519","0"
"GRID122086","121.498663","31.070519","262"
"GRID123086","121.503938","31.070519","0"
"GRID124086","121.509214","31.070519","924"
"GRID125086","121.514489","31.070519","0"
"GRID126086","121.519765","31.070519","70"
"GRID127086","121.52504","31.070519","1557"
"GRID128086","121.530316","31.070519","0"
"GRID129086","121.535591","31.070519","1216"
"GRID130086","121.540867","31.070519","0"
"GRID131086","121.546142","31.070519","0"
"GRID132086","121.551418","31.070519","0"
"GRID133086","121.556694","31.070519","0"
"GRID134086","121.561969","31.070519","0"
"GRID135086","121.567245","31.070519","0"
"GRID136086","121.57252","31.070519","0"
"GRID137086","121.577796","31.070519","0"
"GRID138086","121.583071","31.070519","0"
"GRID139086","121.588347","31.070519","0"
"GRID140086","121.593622","31.070519","0"
"GRID141086","121.598898","31.070519","586"
"GRID142086","121.604173","31.070519","12"
"GRID143086","121.609449","31.070519","159"
"GRID144086","121.614725","31.070519","0"
"GRID145086","121.62","31.070519","0"
"GRID146086","121.625276","31.070519","320"
"GRID147086","121.630551","31.070519","0"
"GRID148086","121.635827","31.070519","0"
"GRID149086","121.641102","31.070519","0"
"GRID150086","121.646378","31.070519","0"
"GRID151086","121.651653","31.070519","0"
"GRID152086","121.656929","31.070519","74"
"GRID153086","121.662204","31.070519","0"
"GRID154086","121.66748","31.070519","38"
"GRID155086","121.672756","31.070519","0"
"GRID156086","121.678031","31.070519","0"
"GRID157086","121.683307","31.070519","0"
"GRID158086","121.688582","31.070519","0"
"GRID159086","121.693858","31.070519","0"
"GRID160086","121.699133","31.070519","0"
"GRID161086","121.704409","31.070519","158"
"GRID162086","121.709684","31.070519","279"
"GRID163086","121.71496","31.070519","0"
"GRID164086","121.720235","31.070519","0"
"GRID165086","121.725511","31.070519","295"
"GRID166086","121.730787","31.070519","0"
"GRID167086","121.736062","31.070519","0"
"GRID168086","121.741338","31.070519","0"
"GRID169086","121.746613","31.070519","0"
"GRID170086","121.751889","31.070519","0"
"GRID171086","121.757164","31.070519","0"
"GRID172086","121.76244","31.070519","320"
"GRID173086","121.767715","31.070519","0"
"GRID174086","121.772991","31.070519","114"
"GRID175086","121.778266","31.070519","0"
"GRID176086","121.783542","31.070519","72"
"GRID177086","121.788818","31.070519","0"
"GRID178086","121.794093","31.070519","0"
"GRID179086","121.799369","31.070519","0"
"GRID180086","121.804644","31.070519","0"
"GRID181086","121.80992","31.070519","66"
"GRID182086","121.815195","31.070519","0"
"GRID183086","121.820471","31.070519","0"
"GRID184086","121.825746","31.070519","0"
"GRID185086","121.831022","31.070519","0"
"GRID186086","121.836298","31.070519","0"
"GRID187086","121.841573","31.070519","0"
"GRID188086","121.846849","31.070519","0"
"GRID189086","121.852124","31.070519","0"
"GRID190086","121.8574","31.070519","0"
"GRID191086","121.862675","31.070519","0"
"GRID192086","121.867951","31.070519","0"
"GRID193086","121.873226","31.070519","0"
"GRID194086","121.878502","31.070519","0"
"GRID195086","121.883777","31.070519","0"
"GRID196086","121.889053","31.070519","0"
"GRID197086","121.894329","31.070519","0"
"GRID007087","120.891975","31.075011","0"
"GRID008087","120.89725","31.075011","0"
"GRID009087","120.902526","31.075011","0"
"GRID010087","120.907801","31.075011","79"
"GRID011087","120.913077","31.075011","0"
"GRID012087","120.918352","31.075011","0"
"GRID013087","120.923628","31.075011","0"
"GRID014087","120.928903","31.075011","0"
"GRID015087","120.934179","31.075011","39"
"GRID016087","120.939455","31.075011","54"
"GRID017087","120.94473","31.075011","0"
"GRID018087","120.950006","31.075011","3"
"GRID019087","120.955281","31.075011","0"
"GRID020087","120.960557","31.075011","49"
"GRID021087","120.965832","31.075011","0"
"GRID022087","120.971108","31.075011","0"
"GRID023087","120.976383","31.075011","32"
"GRID024087","120.981659","31.075011","0"
"GRID025087","120.986934","31.075011","0"
"GRID026087","120.99221","31.075011","0"
"GRID027087","120.997486","31.075011","30"
"GRID028087","121.002761","31.075011","0"
"GRID029087","121.008037","31.075011","0"
"GRID030087","121.013312","31.075011","0"
"GRID031087","121.018588","31.075011","0"
"GRID032087","121.023863","31.075011","0"
"GRID033087","121.029139","31.075011","0"
"GRID034087","121.034414","31.075011","107"
"GRID035087","121.03969","31.075011","0"
"GRID036087","121.044965","31.075011","19"
"GRID037087","121.050241","31.075011","0"
"GRID038087","121.055517","31.075011","0"
"GRID039087","121.060792","31.075011","259"
"GRID040087","121.066068","31.075011","0"
"GRID041087","121.071343","31.075011","25"
"GRID042087","121.076619","31.075011","0"
"GRID043087","121.081894","31.075011","0"
"GRID044087","121.08717","31.075011","0"
"GRID045087","121.092445","31.075011","0"
"GRID046087","121.097721","31.075011","0"
"GRID047087","121.102996","31.075011","0"
"GRID048087","121.108272","31.075011","0"
"GRID049087","121.113548","31.075011","0"
"GRID050087","121.118823","31.075011","30"
"GRID051087","121.124099","31.075011","84"
"GRID052087","121.129374","31.075011","0"
"GRID053087","121.13465","31.075011","0"
"GRID054087","121.139925","31.075011","0"
"GRID055087","121.145201","31.075011","0"
"GRID056087","121.150476","31.075011","28"
"GRID057087","121.155752","31.075011","73"
"GRID033088","121.029139","31.079503","0"
"GRID034088","121.034414","31.079503","0"
"GRID035088","121.03969","31.079503","0"
"GRID036088","121.044965","31.079503","141"
"GRID037088","121.050241","31.079503","1149"
"GRID038088","121.055517","31.079503","56"
"GRID039088","121.060792","31.079503","0"
"GRID040088","121.066068","31.079503","0"
"GRID041088","121.071343","31.079503","0"
"GRID042088","121.076619","31.079503","0"
"GRID043088","121.081894","31.079503","0"
"GRID044088","121.08717","31.079503","0"
"GRID045088","121.092445","31.079503","0"
"GRID046088","121.097721","31.079503","0"
"GRID047088","121.102996","31.079503","0"
"GRID048088","121.108272","31.079503","0"
"GRID049088","121.113548","31.079503","0"
"GRID050088","121.118823","31.079503","0"
"GRID051088","121.124099","31.079503","99"
"GRID052088","121.129374","31.079503","0"
"GRID053088","121.13465","31.079503","213"
"GRID054088","121.139925","31.079503","0"
"GRID055088","121.145201","31.079503","217"
"GRID056088","121.150476","31.079503","0"
"GRID057088","121.155752","31.079503","0"
"GRID058088","121.161027","31.079503","0"
"GRID059088","121.166303","31.079503","0"
"GRID060088","121.171579","31.079503","0"
"GRID061088","121.176854","31.079503","0"
"GRID062088","121.18213","31.079503","0"
"GRID063088","121.187405","31.079503","0"
"GRID064088","121.192681","31.079503","0"
"GRID065088","121.197956","31.079503","0"
"GRID066088","121.203232","31.079503","0"
"GRID067088","121.208507","31.079503","0"
"GRID068088","121.213783","31.079503","0"
"GRID069088","121.219059","31.079503","0"
"GRID070088","121.224334","31.079503","0"
"GRID071088","121.22961","31.079503","0"
"GRID072088","121.234885","31.079503","1000"
"GRID073088","121.240161","31.079503","191"
"GRID074088","121.245436","31.079503","0"
"GRID075088","121.250712","31.079503","0"
"GRID076088","121.255987","31.079503","0"
"GRID077088","121.261263","31.079503","930"
"GRID078088","121.266538","31.079503","122"
"GRID079088","121.271814","31.079503","0"
"GRID080088","121.27709","31.079503","0"
"GRID081088","121.282365","31.079503","863"
"GRID082088","121.287641","31.079503","0"
"GRID083088","121.292916","31.079503","0"
"GRID084088","121.298192","31.079503","0"
"GRID085088","121.303467","31.079503","0"
"GRID086088","121.308743","31.079503","0"
"GRID087088","121.314018","31.079503","0"
"GRID088088","121.319294","31.079503","62"
"GRID089088","121.324569","31.079503","0"
"GRID090088","121.329845","31.079503","276"
"GRID091088","121.335121","31.079503","0"
"GRID092088","121.340396","31.079503","0"
"GRID093088","121.345672","31.079503","0"
"GRID094088","121.350947","31.079503","0"
"GRID095088","121.356223","31.079503","0"
"GRID096088","121.361498","31.079503","169"
"GRID097088","121.366774","31.079503","1052"
"GRID098088","121.372049","31.079503","0"
"GRID099088","121.377325","31.079503","0"
"GRID100088","121.3826","31.079503","73"
"GRID101088","121.387876","31.079503","266"
"GRID102088","121.393152","31.079503","767"
"GRID103088","121.398427","31.079503","422"
"GRID104088","121.403703","31.079503","1318"
"GRID105088","121.408978","31.079503","0"
"GRID106088","121.414254","31.079503","0"
"GRID107088","121.419529","31.079503","648"
"GRID108088","121.424805","31.079503","0"
"GRID109088","121.43008","31.079503","1019"
"GRID110088","121.435356","31.079503","32"
"GRID111088","121.440631","31.079503","431"
"GRID112088","121.445907","31.079503","73"
"GRID113088","121.451183","31.079503","0"
"GRID114088","121.456458","31.079503","36"
"GRID115088","121.461734","31.079503","0"
"GRID116088","121.467009","31.079503","0"
"GRID117088","121.472285","31.079503","0"
"GRID118088","121.47756","31.079503","257"
"GRID119088","121.482836","31.079503","0"
"GRID120088","121.488111","31.079503","531"
"GRID121088","121.493387","31.079503","559"
"GRID122088","121.498663","31.079503","362"
"GRID123088","121.503938","31.079503","917"
"GRID124088","121.509214","31.079503","301"
"GRID125088","121.514489","31.079503","939"
"GRID126088","121.519765","31.079503","247"
"GRID127088","121.52504","31.079503","0"
"GRID128088","121.530316","31.079503","0"
"GRID129088","121.535591","31.079503","3"
"GRID130088","121.540867","31.079503","0"
"GRID131088","121.546142","31.079503","504"
"GRID132088","121.551418","31.079503","63"
"GRID133088","121.556694","31.079503","30"
"GRID134088","121.561969","31.079503","0"
"GRID135088","121.567245","31.079503","0"
"GRID136088","121.57252","31.079503","0"
"GRID137088","121.577796","31.079503","0"
"GRID138088","121.583071","31.079503","0"
"GRID139088","121.588347","31.079503","0"
"GRID140088","121.593622","31.079503","0"
"GRID141088","121.598898","31.079503","58"
"GRID142088","121.604173","31.079503","289"
"GRID143088","121.609449","31.079503","0"
"GRID144088","121.614725","31.079503","0"
"GRID145088","121.62","31.079503","0"
"GRID146088","121.625276","31.079503","0"
"GRID147088","121.630551","31.079503","0"
"GRID148088","121.635827","31.079503","256"
"GRID149088","121.641102","31.079503","0"
"GRID150088","121.646378","31.079503","1008"
"GRID151088","121.651653","31.079503","0"
"GRID152088","121.656929","31.079503","88"
"GRID153088","121.662204","31.079503","0"
"GRID154088","121.66748","31.079503","0"
"GRID155088","121.672756","31.079503","0"
"GRID156088","121.678031","31.079503","0"
"GRID157088","121.683307","31.079503","93"
"GRID158088","121.688582","31.079503","0"
"GRID159088","121.693858","31.079503","0"
"GRID160088","121.699133","31.079503","0"
"GRID161088","121.704409","31.079503","0"
"GRID162088","121.709684","31.079503","44"
"GRID163088","121.71496","31.079503","0"
"GRID164088","121.720235","31.079503","445"
"GRID165088","121.725511","31.079503","0"
"GRID166088","121.730787","31.079503","0"
"GRID167088","121.736062","31.079503","0"
"GRID168088","121.741338","31.079503","0"
"GRID169088","121.746613","31.079503","0"
"GRID170088","121.751889","31.079503","145"
"GRID171088","121.757164","31.079503","240"
"GRID172088","121.76244","31.079503","0"
"GRID173088","121.767715","31.079503","69"
"GRID174088","121.772991","31.079503","0"
"GRID175088","121.778266","31.079503","145"
"GRID176088","121.783542","31.079503","0"
"GRID177088","121.788818","31.079503","0"
"GRID178088","121.794093","31.079503","0"
"GRID179088","121.799369","31.079503","0"
"GRID180088","121.804644","31.079503","0"
"GRID181088","121.80992","31.079503","0"
"GRID182088","121.815195","31.079503","72"
"GRID183088","121.820471","31.079503","0"
"GRID184088","121.825746","31.079503","0"
"GRID185088","121.831022","31.079503","225"
"GRID186088","121.836298","31.079503","0"
"GRID187088","121.841573","31.079503","0"
"GRID188088","121.846849","31.079503","0"
"GRID189088","121.852124","31.079503","0"
"GRID190088","121.8574","31.079503","0"
"GRID191088","121.862675","31.079503","0"
"GRID192088","121.867951","31.079503","0"
"GRID193088","121.873226","31.079503","0"
"GRID194088","121.878502","31.079503","0"
"GRID195088","121.883777","31.079503","0"
"GRID196088","121.889053","31.079503","0"
"GRID008089","120.89725","31.083994","0"
"GRID009089","120.902526","31.083994","0"
"GRID010089","120.907801","31.083994","0"
"GRID011089","120.913077","31.083994","0"
"GRID012089","120.918352","31.083994","0"
"GRID013089","120.923628","31.083994","0"
"GRID014089","120.928903","31.083994","0"
"GRID015089","120.934179","31.083994","0"
"GRID016089","120.939455","31.083994","0"
"GRID017089","120.94473","31.083994","0"
"GRID018089","120.950006","31.083994","0"
"GRID019089","120.955281","31.083994","0"
"GRID020089","120.960557","31.083994","0"
"GRID021089","120.965832","31.083994","0"
"GRID022089","120.971108","31.083994","0"
"GRID023089","120.976383","31.083994","89"
"GRID024089","120.981659","31.083994","0"
"GRID025089","120.986934","31.083994","0"
"GRID026089","120.99221","31.083994","0"
"GRID027089","120.997486","31.083994","0"
"GRID028089","121.002761","31.083994","0"
"GRID029089","121.008037","31.083994","0"
"GRID030089","121.013312","31.083994","0"
"GRID031089","121.018588","31.083994","0"
"GRID032089","121.023863","31.083994","0"
"GRID033089","121.029139","31.083994","0"
"GRID034089","121.034414","31.083994","0"
"GRID035089","121.03969","31.083994","0"
"GRID036089","121.044965","31.083994","132"
"GRID037089","121.050241","31.083994","0"
"GRID038089","121.055517","31.083994","0"
"GRID039089","121.060792","31.083994","0"
"GRID040089","121.066068","31.083994","0"
"GRID041089","121.071343","31.083994","0"
"GRID042089","121.076619","31.083994","0"
"GRID043089","121.081894","31.083994","0"
"GRID044089","121.08717","31.083994","0"
"GRID045089","121.092445","31.083994","0"
"GRID046089","121.097721","31.083994","0"
"GRID047089","121.102996","31.083994","0"
"GRID048089","121.108272","31.083994","0"
"GRID049089","121.113548","31.083994","175"
"GRID050089","121.118823","31.083994","0"
"GRID051089","121.124099","31.083994","0"
"GRID052089","121.129374","31.083994","0"
"GRID053089","121.13465","31.083994","0"
"GRID054089","121.139925","31.083994","0"
"GRID055089","121.145201","31.083994","0"
"GRID056089","121.150476","31.083994","0"
"GRID057089","121.155752","31.083994","42"
"GRID058089","121.161027","31.083994","239"
"GRID018093","120.950006","31.101961","0"
"GRID019093","120.955281","31.101961","0"
"GRID020093","120.960557","31.101961","0"
"GRID021093","120.965832","31.101961","0"
"GRID022093","120.971108","31.101961","0"
"GRID023093","120.976383","31.101961","0"
"GRID024093","120.981659","31.101961","0"
"GRID025093","120.986934","31.101961","0"
"GRID026093","120.99221","31.101961","0"
"GRID027093","120.997486","31.101961","0"
"GRID028093","121.002761","31.101961","15"
"GRID029093","121.008037","31.101961","0"
"GRID030093","121.013312","31.101961","0"
"GRID031093","121.018588","31.101961","180"
"GRID032093","121.023863","31.101961","0"
"GRID033093","121.029139","31.101961","0"
"GRID034093","121.034414","31.101961","0"
"GRID035093","121.03969","31.101961","0"
"GRID036093","121.044965","31.101961","0"
"GRID037093","121.050241","31.101961","0"
"GRID038093","121.055517","31.101961","0"
"GRID039093","121.060792","31.101961","0"
"GRID040093","121.066068","31.101961","0"
"GRID041093","121.071343","31.101961","0"
"GRID042093","121.076619","31.101961","30"
"GRID043093","121.081894","31.101961","0"
"GRID044093","121.08717","31.101961","0"
"GRID045093","121.092445","31.101961","0"
"GRID046093","121.097721","31.101961","0"
"GRID047093","121.102996","31.101961","49"
"GRID048093","121.108272","31.101961","0"
"GRID049093","121.113548","31.101961","0"
"GRID050093","121.118823","31.101961","90"
"GRID051093","121.124099","31.101961","0"
"GRID052093","121.129374","31.101961","67"
"GRID053093","121.13465","31.101961","0"
"GRID054093","121.139925","31.101961","0"
"GRID055093","121.145201","31.101961","0"
"GRID056093","121.150476","31.101961","0"
"GRID057093","121.155752","31.101961","0"
"GRID058093","121.161027","31.101961","0"
"GRID059093","121.166303","31.101961","453"
"GRID060093","121.171579","31.101961","0"
"GRID061093","121.176854","31.101961","0"
"GRID062093","121.18213","31.101961","81"
"GRID063093","121.187405","31.101961","307"
"GRID064093","121.192681","31.101961","0"
"GRID065093","121.197956","31.101961","6"
"GRID066093","121.203232","31.101961","0"
"GRID067093","121.208507","31.101961","0"
"GRID068093","121.213783","31.101961","79"
"GRID069093","121.219059","31.101961","0"
"GRID070093","121.224334","31.101961","0"
"GRID071093","121.22961","31.101961","674"
"GRID072093","121.234885","31.101961","0"
"GRID073093","121.240161","31.101961","0"
"GRID074093","121.245436","31.101961","460"
"GRID075093","121.250712","31.101961","0"
"GRID076093","121.255987","31.101961","0"
"GRID077093","121.261263","31.101961","370"
"GRID078093","121.266538","31.101961","0"
"GRID079093","121.271814","31.101961","0"
"GRID080093","121.27709","31.101961","20"
"GRID081093","121.282365","31.101961","51"
"GRID082093","121.287641","31.101961","0"
"GRID083093","121.292916","31.101961","95"
"GRID084093","121.298192","31.101961","0"
"GRID085093","121.303467","31.101961","0"
"GRID086093","121.308743","31.101961","0"
"GRID087093","121.314018","31.101961","0"
"GRID088093","121.319294","31.101961","185"
"GRID089093","121.324569","31.101961","0"
